"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.327113650E1,6.990463257E-2,2.251318359E-1,9.789043579E0,9.791881596E0
1.328113550E1,8.053253174E-2,2.266287231E-1,9.795031128E0,9.797983510E0
1.329113450E1,6.810836792E-2,2.269281006E-1,9.792785797E0,9.795651524E0
1.330113250E1,7.259902954E-2,2.188449097E-1,9.792486420E0,9.795200559E0
1.331113150E1,7.664062500E-2,2.248324585E-1,9.787247314E0,9.790129387E0
1.332113050E1,7.843688965E-2,2.233355713E-1,9.784403229E0,9.787266098E0
1.333112950E1,8.128097534E-2,2.237846375E-1,9.784702606E0,9.787598850E0
1.334112850E1,7.170089722E-2,2.245330811E-1,9.787995758E0,9.790833319E0
1.335112750E1,8.098159790E-2,2.288740540E-1,9.795180817E0,9.798189046E0
1.336112650E1,8.023315430E-2,2.231858826E-1,9.786349182E0,9.789222626E0
1.337112550E1,7.229965210E-2,2.233355713E-1,9.784552917E0,9.787368482E0
1.338112550E1,6.780899048E-2,2.261796570E-1,9.796228638E0,9.799073978E0
1.339112450E1,7.274871826E-2,2.255809021E-1,9.789043579E0,9.791912648E0
1.340112350E1,7.499404907E-2,2.254312134E-1,9.792037354E0,9.794919033E0
1.341112450E1,7.664062500E-2,2.230361938E-1,9.798473969E0,9.801311700E0
1.342112450E1,7.903564453E-2,2.275268555E-1,9.797575836E0,9.800536076E0
1.343112350E1,7.125183105E-2,2.263293457E-1,9.796378326E0,9.799251508E0
1.344112350E1,7.214996338E-2,2.237846375E-1,9.789193268E0,9.792016647E0
1.345112250E1,7.379653931E-2,2.242337036E-1,9.789193268E0,9.792039191E0
1.346112150E1,7.229965210E-2,2.270777893E-1,9.793384552E0,9.796283609E0
1.347112050E1,7.649093628E-2,2.296224976E-1,9.785301361E0,9.788294033E0
1.348112050E1,7.304809570E-2,2.234852600E-1,9.785451050E0,9.788275330E0
1.349111950E1,7.349716187E-2,2.198927307E-1,9.785900116E0,9.788646266E0
1.350111850E1,7.200027466E-2,2.228865051E-1,9.789941711E0,9.792743290E0
1.351111750E1,8.337661743E-2,2.264790344E-1,9.798623657E0,9.801595278E0
1.352111650E1,7.185058594E-2,2.308200073E-1,9.800419922E0,9.803400993E0
1.353111450E1,6.930587769E-2,2.245330811E-1,9.791887665E0,9.794706859E0
1.354111450E1,8.382568359E-2,2.314187622E-1,9.787247314E0,9.790341740E0
1.355111350E1,7.783813477E-2,2.273771667E-1,9.785301361E0,9.788252238E0
1.356111250E1,7.978408813E-2,2.260299683E-1,9.797575836E0,9.800507503E0
1.357111250E1,7.514373779E-2,2.290237427E-1,9.793234863E0,9.796200669E0
1.358111150E1,7.185058594E-2,2.233355713E-1,9.789492645E0,9.792303485E0
1.359111013E1,7.708969116E-2,2.347119141E-1,9.792636108E0,9.795751858E0
1.360110913E1,6.840774536E-2,2.273771667E-1,9.789941711E0,9.792820774E0
1.361110813E1,6.616241455E-2,2.294728088E-1,9.796228638E0,9.799139287E0
1.362110812E1,7.738906860E-2,2.272274780E-1,9.795929260E0,9.798869908E0
1.363110712E1,7.753875732E-2,2.179467773E-1,9.793234863E0,9.795966626E0
1.364110612E1,7.918533325E-2,2.249821472E-1,9.790091400E0,9.792996319E0
1.365110512E1,6.885681152E-2,2.240840149E-1,9.786049805E0,9.788857221E0
1.366110313E1,7.918533325E-2,2.279759216E-1,9.780661011E0,9.783638032E0
1.367110212E1,7.394622803E-2,2.263293457E-1,9.791887665E0,9.794782134E0
1.368110112E1,7.514373779E-2,2.255809021E-1,9.786798248E0,9.789686066E0
1.369110012E1,7.439529419E-2,2.288740540E-1,9.789941711E0,9.792899300E0
1.370109813E1,6.750961304E-2,2.287243652E-1,9.785001984E0,9.787907652E0
1.371109613E1,7.828720093E-2,2.213896179E-1,9.796528015E0,9.799341988E0
1.372109513E1,8.232879639E-2,2.257305908E-1,9.787097626E0,9.790046592E0
1.373109413E1,7.813751221E-2,2.222877502E-1,9.785750427E0,9.788586657E0
1.374109412E1,6.915618896E-2,2.174977112E-1,9.786498871E0,9.789159718E0
1.375109413E1,7.214996338E-2,2.249821472E-1,9.787696381E0,9.790547637E0
1.376109313E1,7.768844604E-2,2.185455322E-1,9.787397003E0,9.790144930E0
1.377109313E1,7.364685059E-2,2.284249878E-1,9.796078949E0,9.799018553E0
1.378109312E1,6.900650024E-2,2.291734314E-1,9.790540466E0,9.793465422E0
1.379109213E1,7.753875732E-2,2.284249878E-1,9.792037354E0,9.795008207E0
1.380109213E1,7.454498291E-2,2.269281006E-1,9.790989532E0,9.793902661E0
1.381109312E1,7.394622803E-2,2.266287231E-1,9.795330505E0,9.798230878E0
1.382109313E1,7.214996338E-2,2.251318359E-1,9.784253540E0,9.787109241E0
1.383109213E1,7.334747314E-2,2.357597351E-1,9.787995758E0,9.791109409E0
1.384109213E1,7.379653931E-2,2.276765442E-1,9.785451050E0,9.788377536E0
1.385109113E1,7.664062500E-2,2.320175171E-1,9.786349182E0,9.789399176E0
1.386109112E1,7.334747314E-2,2.198927307E-1,9.789941711E0,9.792685606E0
1.387108912E1,7.244934082E-2,2.263293457E-1,9.794582062E0,9.797464552E0
1.388108812E1,6.825805664E-2,2.212399292E-1,9.796228638E0,9.798964322E0
1.389108613E1,6.032455444E-2,2.276765442E-1,9.790091400E0,9.792924246E0
1.390108513E1,7.229965210E-2,2.315684509E-1,9.794282684E0,9.797286588E0
1.391108513E1,7.753875732E-2,2.243833923E-1,9.786498871E0,9.789377933E0
1.392108513E1,6.915618896E-2,2.275268555E-1,9.784403229E0,9.787292659E0
1.393108513E1,7.319778442E-2,2.318678284E-1,9.797725525E0,9.800742118E0
1.394108512E1,6.990463257E-2,2.320175171E-1,9.790540466E0,9.793538758E0
1.395108413E1,6.945556641E-2,2.272274780E-1,9.795330505E0,9.798211883E0
1.396108313E1,7.634124756E-2,2.269281006E-1,9.797725525E0,9.800650479E0
1.397108313E1,7.439529419E-2,2.263293457E-1,9.801018677E0,9.803913848E0
1.398108313E1,8.083190918E-2,2.267784119E-1,9.788893890E0,9.791854055E0
1.399108313E1,6.331832886E-2,2.246827698E-1,9.796677704E0,9.799458434E0
1.400108313E1,6.406677246E-2,2.254312134E-1,9.792636108E0,9.795440048E0
1.401108313E1,7.319778442E-2,2.321672058E-1,9.786498871E0,9.789526019E0
1.402108313E1,7.664062500E-2,2.228865051E-1,9.782157898E0,9.784996950E0
1.403108313E1,7.903564453E-2,2.240840149E-1,9.793234863E0,9.796117056E0
1.404108313E1,7.304809570E-2,2.249821472E-1,9.789792023E0,9.792649327E0
1.405108312E1,7.200027466E-2,2.293231201E-1,9.801617432E0,9.804564111E0
1.406108313E1,7.244934082E-2,2.248324585E-1,9.800719299E0,9.803565541E0
1.407108313E1,7.050338745E-2,2.222877502E-1,9.796228638E0,9.799003934E0
1.408108312E1,6.721023560E-2,2.228865051E-1,9.794132996E0,9.796899343E0
1.409108212E1,6.541397095E-2,2.257305908E-1,9.790540466E0,9.793360808E0
1.410108213E1,7.364685059E-2,2.227368164E-1,9.795779572E0,9.798588315E0
1.411108213E1,7.694000244E-2,2.248324585E-1,9.792336731E0,9.795219653E0
1.412108113E1,7.454498291E-2,2.218386841E-1,9.785600739E0,9.788398805E0
1.413108013E1,7.379653931E-2,2.195933533E-1,9.783954163E0,9.786696390E0
1.414107912E1,7.664062500E-2,2.225871277E-1,9.783954163E0,9.786785880E0
1.415107913E1,7.394622803E-2,2.185455322E-1,9.798923035E0,9.801638783E0
1.416107813E1,7.649093628E-2,2.293231201E-1,9.786349182E0,9.789334516E0
1.417107713E1,8.158035278E-2,2.257305908E-1,9.795180817E0,9.798121089E0
1.418107613E1,7.993377686E-2,2.281256104E-1,9.793234863E0,9.796217627E0
1.419107613E1,6.945556641E-2,2.215393066E-1,9.795180817E0,9.797931974E0
1.420107612E1,7.888595581E-2,2.276765442E-1,9.793234863E0,9.796198686E0
1.421107513E1,7.065307617E-2,2.302212524E-1,9.785900116E0,9.788862792E0
1.422107413E1,7.050338745E-2,2.213896179E-1,9.786648560E0,9.789406219E0
1.423107413E1,7.244934082E-2,2.200424194E-1,9.780960388E0,9.783703475E0
1.424107512E1,7.963439941E-2,2.278262329E-1,9.788594513E0,9.791569280E0
1.425107513E1,7.214996338E-2,2.246827698E-1,9.791588287E0,9.794431538E0
1.426107513E1,7.304809570E-2,2.338137817E-1,9.795629883E0,9.798692245E0
1.427107512E1,7.050338745E-2,2.260299683E-1,9.795180817E0,9.798042024E0
1.428107412E1,7.679031372E-2,2.282752991E-1,9.789941711E0,9.792903812E0
1.429107413E1,7.319778442E-2,2.269281006E-1,9.798773346E0,9.801674008E0
1.430107413E1,7.170089722E-2,2.157014465E-1,9.789043579E0,9.791682303E0
1.431107313E1,7.873626709E-2,2.296224976E-1,9.793384552E0,9.796392544E0
1.432107213E1,7.274871826E-2,2.300715637E-1,9.785301361E0,9.788276050E0
1.433107213E1,6.840774536E-2,2.204914856E-1,9.791588287E0,9.794309435E0
1.434107213E1,7.259902954E-2,2.272274780E-1,9.790690155E0,9.793595696E0
1.435107113E1,7.499404907E-2,2.239343262E-1,9.791887665E0,9.794735052E0
1.436107013E1,7.200027466E-2,2.174977112E-1,9.793534241E0,9.796213667E0
1.437107012E1,6.780899048E-2,2.263293457E-1,9.782756653E0,9.785609371E0
1.438107013E1,7.768844604E-2,2.251318359E-1,9.793384552E0,9.796279948E0
1.439107013E1,7.604187012E-2,2.230361938E-1,9.792486420E0,9.795321219E0
1.440106913E1,6.900650024E-2,2.293231201E-1,9.787995758E0,9.790924979E0
1.441106813E1,7.903564453E-2,2.239343262E-1,9.790241089E0,9.793120738E0
1.442106713E1,7.723937988E-2,2.240840149E-1,9.782756653E0,9.785627588E0
1.443106613E1,8.307723999E-2,2.275268555E-1,9.787247314E0,9.790244139E0
1.444106513E1,7.020401001E-2,2.258802795E-1,9.797725525E0,9.800580389E0
1.445106313E1,6.780899048E-2,2.227368164E-1,9.792486420E0,9.795253954E0
1.446106213E1,8.382568359E-2,2.258802795E-1,9.794132996E0,9.797095987E0
1.447106113E1,7.394622803E-2,2.185455322E-1,9.789043579E0,9.791762068E0
1.448105913E1,6.960525513E-2,2.210902405E-1,9.792336731E0,9.795079603E0
1.449105912E1,7.619155884E-2,2.245330811E-1,9.798174591E0,9.801043086E0
1.450105812E1,7.424560547E-2,2.201921082E-1,9.786947937E0,9.789706170E0
1.451105813E1,7.813751221E-2,2.173480225E-1,9.789043579E0,9.791767962E0
1.452105713E1,6.855743408E-2,2.219883728E-1,9.796528015E0,9.799282632E0
1.453105713E1,7.694000244E-2,2.230361938E-1,9.794881439E0,9.797722558E0
1.454105712E1,8.098159790E-2,2.222877502E-1,9.783355408E0,9.786215453E0
1.455105612E1,7.843688965E-2,2.240840149E-1,9.793384552E0,9.796261888E0
1.456105512E1,6.541397095E-2,2.270777893E-1,9.793534241E0,9.796384855E0
1.457105413E1,7.140151978E-2,2.287243652E-1,9.784852295E0,9.787785625E0
1.458105413E1,7.484436035E-2,2.239343262E-1,9.795180817E0,9.798026102E0
1.459105363E1,7.664062500E-2,2.246827698E-1,9.785600739E0,9.788479859E0
1.460105263E1,7.649093628E-2,2.296224976E-1,9.794881439E0,9.797871185E0
1.461105262E1,7.319778442E-2,2.311193848E-1,9.797126770E0,9.800125868E0
1.462105162E1,6.361770630E-2,2.260299683E-1,9.788893890E0,9.791709777E0
1.463105063E1,7.619155884E-2,2.236349487E-1,9.792785797E0,9.795635325E0
1.464104963E1,7.469467163E-2,2.288740540E-1,9.794582062E0,9.797540528E0
1.465104863E1,7.214996338E-2,2.267784119E-1,9.799222412E0,9.802111709E0
1.466104863E1,7.110214233E-2,2.266287231E-1,9.796228638E0,9.799107695E0
1.467104862E1,7.140151978E-2,2.263293457E-1,9.788893890E0,9.791770358E0
1.468104762E1,7.170089722E-2,2.243833923E-1,9.798024902E0,9.800856132E0
1.469104763E1,7.454498291E-2,2.264790344E-1,9.802365875E0,9.805265242E0
1.470104562E1,8.277786255E-2,2.302212524E-1,9.801767120E0,9.804819870E0
1.471104563E1,8.143066406E-2,2.236349487E-1,9.778565369E0,9.781461251E0
1.472104463E1,7.289840698E-2,2.257305908E-1,9.787846069E0,9.790720053E0
1.473104463E1,7.723937988E-2,2.252815247E-1,9.798024902E0,9.800918818E0
1.474104363E1,7.783813477E-2,2.360591125E-1,9.798773346E0,9.801925411E0
1.475104262E1,7.259902954E-2,2.330653381E-1,9.796977081E0,9.800017857E0
1.476104263E1,7.304809570E-2,2.242337036E-1,9.788744202E0,9.791584643E0
1.477104163E1,6.765930176E-2,2.221380615E-1,9.790989532E0,9.793742856E0
1.478104163E1,6.301895142E-2,2.207908630E-1,9.790839844E0,9.793531786E0
1.479104162E1,6.661148071E-2,2.261796570E-1,9.793683929E0,9.796521793E0
1.480104163E1,7.244934082E-2,2.336640930E-1,9.803563385E0,9.806615260E0
1.481104263E1,6.346801758E-2,2.160008240E-1,9.801617432E0,9.804202610E0
1.482104263E1,7.170089722E-2,2.231858826E-1,9.786648560E0,9.789455704E0
1.483104363E1,7.634124756E-2,2.209405518E-1,9.791588287E0,9.794378178E0
1.484104362E1,7.020401001E-2,2.216889954E-1,9.787995758E0,9.790757661E0
1.485104363E1,6.975494385E-2,2.179467773E-1,9.790241089E0,9.792915150E0
1.486104363E1,7.679031372E-2,2.246827698E-1,9.783355408E0,9.786236362E0
1.487104362E1,7.349716187E-2,2.269281006E-1,9.783505096E0,9.786412528E0
1.488104262E1,7.289840698E-2,2.305206299E-1,9.796078949E0,9.799062032E0
1.489104263E1,7.185058594E-2,2.227368164E-1,9.803713074E0,9.806506219E0
1.490104163E1,7.514373779E-2,2.201921082E-1,9.788893890E0,9.791658427E0
1.491104163E1,6.960525513E-2,2.357597351E-1,9.795480194E0,9.798564169E0
1.492104063E1,6.930587769E-2,2.180964661E-1,9.796078949E0,9.798751561E0
1.493103962E1,7.873626709E-2,2.221380615E-1,9.795480194E0,9.798315006E0
1.494103862E1,7.304809570E-2,2.287243652E-1,9.793833618E0,9.796776398E0
1.495103762E1,7.574249268E-2,2.294728088E-1,9.793234863E0,9.796215789E0
1.496103662E1,7.349716187E-2,2.261796570E-1,9.795629883E0,9.798516412E0
1.497103562E1,7.349716187E-2,2.282752991E-1,9.789941711E0,9.792878543E0
1.498103463E1,8.113128662E-2,2.282752991E-1,9.796827393E0,9.799822389E0
1.499103363E1,7.379653931E-2,2.224374390E-1,9.795330505E0,9.798133703E0
1.500103363E1,7.933502197E-2,2.197430420E-1,9.801467743E0,9.804251678E0
1.501103263E1,8.247848511E-2,2.279759216E-1,9.796078949E0,9.799078451E0
1.502103262E1,7.394622803E-2,2.302212524E-1,9.785001984E0,9.787989257E0
1.503103162E1,7.035369873E-2,2.299218750E-1,9.796378326E0,9.799328652E0
1.504103062E1,7.529342651E-2,2.210902405E-1,9.797276459E0,9.800060000E0
1.505103063E1,7.259902954E-2,2.165995789E-1,9.781559143E0,9.784226350E0
1.506102963E1,7.214996338E-2,2.155517578E-1,9.797126770E0,9.799763320E0
1.507102863E1,7.499404907E-2,2.261796570E-1,9.791588287E0,9.794487354E0
1.508102763E1,7.514373779E-2,2.224374390E-1,9.800419922E0,9.803231898E0
1.509102663E1,8.232879639E-2,2.267784119E-1,9.793234863E0,9.796206182E0
1.510102563E1,8.262817383E-2,2.305206299E-1,9.786498871E0,9.789562162E0
1.511102463E1,8.083190918E-2,2.315684509E-1,9.782606964E0,9.785681211E0
1.512102462E1,7.185058594E-2,2.225871277E-1,9.786947937E0,9.789742461E0
1.513102362E1,8.532257080E-2,2.272274780E-1,9.791288910E0,9.794296850E0
1.514102263E1,7.110214233E-2,2.275268555E-1,9.793983307E0,9.796883841E0
1.515102163E1,7.544311523E-2,2.261796570E-1,9.795779572E0,9.798680846E0
1.516102063E1,7.619155884E-2,2.306703186E-1,9.798773346E0,9.801784176E0
1.517101963E1,7.334747314E-2,2.294728088E-1,9.794881439E0,9.797843642E0
1.518101963E1,7.304809570E-2,2.287243652E-1,9.789642334E0,9.792586374E0
1.519101863E1,7.918533325E-2,2.237846375E-1,9.800270233E0,9.803144726E0
1.520101862E1,7.319778442E-2,2.198927307E-1,9.795629883E0,9.798371065E0
1.521101863E1,6.885681152E-2,2.278262329E-1,9.802365875E0,9.805254857E0
1.522101863E1,7.080276489E-2,2.212399292E-1,9.788145447E0,9.790901461E0
1.523101763E1,7.813751221E-2,2.234852600E-1,9.790241089E0,9.793103273E0
1.524101762E1,7.843688965E-2,2.255809021E-1,9.800270233E0,9.803179879E0
1.525101662E1,7.170089722E-2,2.248324585E-1,9.786498871E0,9.789343737E0
1.526101563E1,6.825805664E-2,2.254312134E-1,9.793983307E0,9.796815167E0
1.527101463E1,7.708969116E-2,2.302212524E-1,9.793534241E0,9.796543144E0
1.528101463E1,8.262817383E-2,2.273771667E-1,9.799521790E0,9.802507592E0
1.529101463E1,7.948471069E-2,2.323168945E-1,9.789043579E0,9.792122505E0
1.530101362E1,7.559280396E-2,2.252815247E-1,9.790839844E0,9.793723035E0
1.531101363E1,7.424560547E-2,2.267784119E-1,9.790241089E0,9.793148699E0
1.532101363E1,7.529342651E-2,2.230361938E-1,9.789941711E0,9.792771465E0
1.533101362E1,8.068222046E-2,2.281256104E-1,9.784852295E0,9.787843754E0
1.534101262E1,7.214996338E-2,2.285746765E-1,9.783954163E0,9.786889754E0
1.535101263E1,7.499404907E-2,2.243833923E-1,9.792037354E0,9.794894974E0
1.536101263E1,7.813751221E-2,2.243833923E-1,9.781708832E0,9.784594067E0
1.537101163E1,8.202941895E-2,2.287243652E-1,9.794432373E0,9.797446053E0
1.538101162E1,7.304809570E-2,2.228865051E-1,9.792636108E0,9.795444674E0
1.539101163E1,7.604187012E-2,2.185455322E-1,9.794731750E0,9.797464702E0
1.540101163E1,8.262817383E-2,2.276765442E-1,9.788444824E0,9.791440961E0
1.541101162E1,7.798782349E-2,2.248324585E-1,9.790540466E0,9.793432205E0
1.542101163E1,7.229965210E-2,2.245330811E-1,9.795779572E0,9.798619278E0
1.543101163E1,7.140151978E-2,2.230361938E-1,9.792187042E0,9.794987003E0
1.544101063E1,7.229965210E-2,2.240840149E-1,9.788594513E0,9.791426016E0
1.545101062E1,7.035369873E-2,2.317181396E-1,9.793534241E0,9.796527745E0
1.546101163E1,7.843688965E-2,2.356100464E-1,9.784253540E0,9.787404241E0
1.547101063E1,7.125183105E-2,2.233355713E-1,9.788744202E0,9.791550881E0
1.548101062E1,7.244934082E-2,2.213896179E-1,9.792785797E0,9.795555928E0
1.549100962E1,7.514373779E-2,2.215393066E-1,9.794132996E0,9.796926425E0
1.550100963E1,7.110214233E-2,2.297721863E-1,9.797426147E0,9.800378048E0
1.551100863E1,6.990463257E-2,2.267784119E-1,9.784403229E0,9.787280605E0
1.552100763E1,6.900650024E-2,2.276765442E-1,9.804611206E0,9.807497102E0
1.553100663E1,6.451583862E-2,2.263293457E-1,9.803862762E0,9.806687123E0
1.554100563E1,7.095245361E-2,2.233355713E-1,9.794132996E0,9.796935958E0
1.555100463E1,7.664062500E-2,2.179467773E-1,9.807305603E0,9.810026390E0
1.556100263E1,6.825805664E-2,2.191442871E-1,9.791737976E0,9.794427802E0
1.557100163E1,6.765930176E-2,2.249821472E-1,9.786947937E0,9.789767345E0
1.558100063E1,7.978408813E-2,2.243833923E-1,9.799072723E0,9.801966111E0
1.559099762E1,7.918533325E-2,2.234852600E-1,9.795330505E0,9.798199615E0
1.560099662E1,7.753875732E-2,2.278262329E-1,9.792486420E0,9.795443192E0
1.561099663E1,7.005432129E-2,2.230361938E-1,9.792486420E0,9.795276567E0
1.562099563E1,6.810836792E-2,2.312690735E-1,9.798773346E0,9.801738786E0
1.563099563E1,6.855743408E-2,2.276765442E-1,9.790690155E0,9.793576999E0
1.564099562E1,6.750961304E-2,2.167492676E-1,9.792636108E0,9.795267211E0
1.565099463E1,8.412506104E-2,2.302212524E-1,9.788145447E0,9.791213926E0
1.566099463E1,7.619155884E-2,2.260299683E-1,9.788295135E0,9.791200966E0
1.567099463E1,6.780899048E-2,2.233355713E-1,9.797875214E0,9.800654853E0
1.568099363E1,7.140151978E-2,2.249821472E-1,9.789941711E0,9.792786828E0
1.569099262E1,6.930587769E-2,2.234852600E-1,9.793534241E0,9.796329001E0
1.570099162E1,8.472381592E-2,2.198927307E-1,9.795779572E0,9.798613593E0
1.571099062E1,8.292755127E-2,2.185455322E-1,9.795330505E0,9.798119148E0
1.572098962E1,7.005432129E-2,2.255809021E-1,9.794432373E0,9.797280228E0
1.573098863E1,7.679031372E-2,2.263293457E-1,9.789342957E0,9.792260068E0
1.574098763E1,7.514373779E-2,2.275268555E-1,9.786349182E0,9.789282168E0
1.575098663E1,7.394622803E-2,2.281256104E-1,9.791887665E0,9.794823805E0
1.576098663E1,7.155120850E-2,2.243833923E-1,9.797426147E0,9.800256456E0
1.577098563E1,8.053253174E-2,2.243833923E-1,9.788295135E0,9.791197836E0
1.578098463E1,7.978408813E-2,2.248324585E-1,9.789941711E0,9.792848097E0
1.579098363E1,7.634124756E-2,2.350112915E-1,9.802814941E0,9.805928771E0
1.580098163E1,7.933502197E-2,2.201921082E-1,9.796228638E0,9.799024142E0
1.581098063E1,7.723937988E-2,2.255809021E-1,9.794432373E0,9.797334238E0
1.582097963E1,6.960525513E-2,2.342628479E-1,9.793384552E0,9.796433277E0
1.583097863E1,7.229965210E-2,2.291734314E-1,9.787696381E0,9.790645951E0
1.584097763E1,7.274871826E-2,2.255809021E-1,9.793234863E0,9.796102705E0
1.585097762E1,7.424560547E-2,2.225871277E-1,9.807754669E0,9.810561100E0
1.586097562E1,7.080276489E-2,2.281256104E-1,9.788594513E0,9.791508406E0
1.587097462E1,7.783813477E-2,2.200424194E-1,9.789342957E0,9.792125048E0
1.588097362E1,7.454498291E-2,2.297721863E-1,9.792785797E0,9.795764691E0
1.589097262E1,7.634124756E-2,2.281256104E-1,9.803713074E0,9.806664026E0
1.590097063E1,7.873626709E-2,2.240840149E-1,9.793085175E0,9.795965000E0
1.591097063E1,7.978408813E-2,2.323168945E-1,9.787696381E0,9.790778165E0
1.592096862E1,6.975494385E-2,2.263293457E-1,9.793983307E0,9.796846418E0
1.593096663E1,7.065307617E-2,2.311193848E-1,9.792785797E0,9.795767540E0
1.594096563E1,8.128097534E-2,2.240840149E-1,9.786648560E0,9.789551076E0
1.595096363E1,7.604187012E-2,2.210902405E-1,9.790241089E0,9.793032413E0
1.596096263E1,7.125183105E-2,2.273771667E-1,9.792037354E0,9.794936076E0
1.597096063E1,7.753875732E-2,2.266287231E-1,9.787546692E0,9.790477163E0
1.598095863E1,7.963439941E-2,2.318678284E-1,9.784552917E0,9.787623824E0
1.599095763E1,7.574249268E-2,2.237846375E-1,9.787696381E0,9.790547325E0
1.600095563E1,7.469467163E-2,2.203417969E-1,9.792336731E0,9.795100227E0
1.601095463E1,7.185058594E-2,2.239343262E-1,9.788295135E0,9.791119995E0
1.602095363E1,6.915618896E-2,2.263293457E-1,9.792336731E0,9.795196078E0
1.603095263E1,8.397537231E-2,2.270777893E-1,9.783954163E0,9.786949231E0
1.604095062E1,7.214996338E-2,2.285746765E-1,9.793384552E0,9.796317317E0
1.605094963E1,6.481521606E-2,2.252815247E-1,9.790690155E0,9.793496132E0
1.606094762E1,7.379653931E-2,2.227368164E-1,9.800419922E0,9.803228461E0
1.607094662E1,7.484436035E-2,2.204914856E-1,9.799671478E0,9.802437414E0
1.608094562E1,7.125183105E-2,2.230361938E-1,9.797875214E0,9.800672460E0
1.609094362E1,8.008346558E-2,2.192939758E-1,9.794132996E0,9.796915042E0
1.610094262E1,7.409591675E-2,2.177970886E-1,9.787995758E0,9.790698991E0
1.611094162E1,7.529342651E-2,2.225871277E-1,9.786798248E0,9.789618689E0
1.612094062E1,7.349716187E-2,2.254312134E-1,9.790390778E0,9.793261594E0
1.613093863E1,7.394622803E-2,2.197430420E-1,9.787696381E0,9.790442048E0
1.614093663E1,8.457412720E-2,2.240840149E-1,9.802814941E0,9.805740523E0
1.615093563E1,8.442443848E-2,2.278262329E-1,9.799521790E0,9.802533325E0
1.616093363E1,7.409591675E-2,2.222877502E-1,9.787247314E0,9.790051687E0
1.617093263E1,7.514373779E-2,2.275268555E-1,9.795629883E0,9.798560091E0
1.618093063E1,7.529342651E-2,2.213896179E-1,9.795629883E0,9.798420652E0
1.619092963E1,7.574249268E-2,2.246827698E-1,9.786798248E0,9.789670026E0
1.620092863E1,7.005432129E-2,2.318678284E-1,9.787696381E0,9.790693067E0
1.621092763E1,7.858657837E-2,2.228865051E-1,9.799970856E0,9.802820156E0
1.622092563E1,7.439529419E-2,2.311193848E-1,9.786049805E0,9.789061324E0
1.623092463E1,7.888595581E-2,2.234852600E-1,9.784552917E0,9.787422769E0
1.624092363E1,7.229965210E-2,2.191442871E-1,9.783505096E0,9.786226210E0
1.625092363E1,6.870712280E-2,2.163002014E-1,9.790241089E0,9.792871235E0
1.626092263E1,7.125183105E-2,2.219883728E-1,9.788744202E0,9.791520245E0
1.627092162E1,7.379653931E-2,2.261796570E-1,9.787247314E0,9.790138567E0
1.628091963E1,7.424560547E-2,2.252815247E-1,9.783205719E0,9.786080846E0
1.629091763E1,7.798782349E-2,2.245330811E-1,9.798174591E0,9.801057215E0
1.630091763E1,8.113128662E-2,2.272274780E-1,9.796378326E0,9.799349107E0
1.631091663E1,7.753875732E-2,2.276765442E-1,9.799372101E0,9.802323318E0
1.632091562E1,7.828720093E-2,2.245330811E-1,9.793384552E0,9.796270973E0
1.633091462E1,7.918533325E-2,2.206411743E-1,9.795330505E0,9.798135157E0
1.634091362E1,6.616241455E-2,2.324665833E-1,9.793833618E0,9.796815560E0
1.635091262E1,7.289840698E-2,2.305206299E-1,9.787696381E0,9.790682018E0
1.636091263E1,7.544311523E-2,2.249821472E-1,9.792336731E0,9.795211447E0
1.637091163E1,6.915618896E-2,2.345622253E-1,9.797875214E0,9.800926523E0
1.638091063E1,7.574249268E-2,2.225871277E-1,9.789792023E0,9.792615065E0
1.639091063E1,7.319778442E-2,2.255809021E-1,9.786947937E0,9.789820968E0
1.640090962E1,7.364685059E-2,2.242337036E-1,9.790690155E0,9.793534516E0
1.641090963E1,7.349716187E-2,2.255809021E-1,9.790241089E0,9.793115396E0
1.642090863E1,7.514373779E-2,2.242337036E-1,9.788444824E0,9.791301211E0
1.643090763E1,7.394622803E-2,2.327659607E-1,9.795180817E0,9.798225108E0
1.644090663E1,7.364685059E-2,2.321672058E-1,9.794282684E0,9.797310793E0
1.645090463E1,7.454498291E-2,2.188449097E-1,9.794731750E0,9.797459881E0
1.646090363E1,7.065307617E-2,2.255809021E-1,9.792785797E0,9.795638431E0
1.647090263E1,7.813751221E-2,2.302212524E-1,9.799372101E0,9.802387508E0
1.648090163E1,7.125183105E-2,2.245330811E-1,9.793534241E0,9.796366921E0
1.649090063E1,7.649093628E-2,2.273771667E-1,9.786199493E0,9.789139480E0
1.650089863E1,7.679031372E-2,2.242337036E-1,9.792336731E0,9.795204753E0
1.651089863E1,7.649093628E-2,2.219883728E-1,9.796378326E0,9.799191702E0
1.652089763E1,7.484436035E-2,2.282752991E-1,9.801467743E0,9.804411314E0
1.653089663E1,6.870712280E-2,2.282752991E-1,9.807305603E0,9.810202519E0
1.654089563E1,7.604187012E-2,2.252815247E-1,9.788444824E0,9.791332198E0
1.655089562E1,7.544311523E-2,2.270777893E-1,9.788594513E0,9.791518704E0
1.656089563E1,7.499404907E-2,2.230361938E-1,9.789941711E0,9.792769167E0
1.657089463E1,7.394622803E-2,2.201921082E-1,9.791588287E0,9.794342949E0
