"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.636242104E1,2.168989563E-1,9.789642334E-2,9.977801056E0,9.980638395E0
2.637248204E1,2.396516418E-1,9.505233765E-2,1.007749374E1,1.008079104E1
2.638254304E1,2.191442871E-1,9.759704590E-2,9.640851746E0,9.643835948E0
2.639260404E1,2.299218750E-1,8.292755127E-2,9.691596222E0,9.694677838E0
2.640266404E1,2.535726929E-1,9.205856323E-2,1.008482849E1,1.008843593E1
2.641272504E1,2.284249878E-1,9.295669556E-2,9.715845795E0,9.718975174E0
2.642278604E1,1.996847534E-1,9.984237671E-2,9.512867889E0,9.515487270E0
2.643284704E1,2.094145203E-1,1.016386414E-1,9.911039886E0,9.913773070E0
2.644290804E1,2.037263489E-1,9.355545044E-2,1.001043320E1,1.001294312E1
2.645296904E1,1.806742859E-1,1.010398865E-1,9.588011627E0,9.590246046E0
2.646302904E1,2.010319519E-1,9.774673462E-2,9.741143188E0,9.743707656E0
2.647309004E1,2.248324585E-1,9.011260986E-2,1.008617569E1,1.008908370E1
2.648315104E1,2.246827698E-1,1.103205872E-1,9.888736267E0,9.891903656E0
2.649321204E1,2.243833923E-1,9.834548950E-2,9.690398712E0,9.693495084E0
2.650327304E1,2.243833923E-1,8.861572266E-2,9.882599030E0,9.885543194E0
2.651333404E1,2.362088013E-1,9.160949707E-2,9.909093933E0,9.912332191E0
2.652339504E1,2.179467773E-1,1.068777466E-1,9.700727234E0,9.703763832E0
2.653345504E1,2.215393066E-1,8.637039185E-2,9.732461243E0,9.735365496E0
2.654351604E1,2.168989563E-1,8.262817383E-2,9.961335297E0,9.964039014E0
2.655357704E1,2.186952209E-1,8.023315430E-2,9.872869263E0,9.875617066E0
2.656363804E1,1.933978271E-1,9.190887451E-2,9.683513031E0,9.685880166E0
2.657369904E1,2.137554932E-1,9.400451660E-2,9.834399261E0,9.837171194E0
2.658376004E1,2.098635864E-1,9.145980835E-2,1.000998413E1,1.001260156E1
2.659382004E1,2.044747925E-1,9.430389404E-2,9.800270233E0,9.802856717E0
2.660388104E1,2.070195007E-1,9.415420532E-2,9.743538208E0,9.746192020E0
2.661394204E1,2.245330811E-1,9.265731812E-2,9.935588837E0,9.938557542E0
2.662400304E1,2.276765442E-1,9.909393311E-2,9.827363892E0,9.830500357E0
2.663406404E1,2.321672058E-1,9.565109253E-2,9.733509064E0,9.736747375E0
2.664412504E1,2.392025757E-1,9.265731812E-2,9.840686188E0,9.844029048E0
2.665418504E1,2.246827698E-1,8.756790161E-2,9.847721558E0,9.850673599E0
2.666424604E1,2.133064270E-1,1.008901978E-1,9.766889648E0,9.769739601E0
2.667430704E1,1.983375549E-1,1.014889526E-1,9.804461517E0,9.806992579E0
2.668436804E1,1.977388000E-1,9.026229858E-2,9.876761169E0,9.879152753E0
2.669442904E1,2.046244812E-1,8.831634521E-2,9.880353699E0,9.882867001E0
2.670449004E1,2.154020691E-1,1.017883301E-1,9.854607239E0,9.857486634E0
2.671455104E1,2.080673218E-1,9.056167603E-2,9.826316071E0,9.828935901E0
2.672461104E1,2.083666992E-1,8.562194824E-2,9.823921051E0,9.826503580E0
2.673467204E1,2.224374390E-1,9.939331055E-2,9.846823425E0,9.849837004E0
2.674473304E1,2.240840149E-1,9.041198730E-2,9.782906342E0,9.785890070E0
2.675479404E1,2.212399292E-1,8.472381592E-2,9.766290894E0,9.769163887E0
2.676485504E1,2.327659607E-1,8.966354370E-2,9.823322296E0,9.826488716E0
2.677491604E1,2.197430420E-1,1.047821045E-1,9.859996033E0,9.863000966E0
2.678498000E1,2.148033142E-1,8.786727905E-2,9.804162140E0,9.806908605E0
2.679504100E1,2.161505127E-1,8.113128662E-2,9.786798248E0,9.789521096E0
2.680510200E1,2.186952209E-1,9.714797974E-2,9.837842102E0,9.840752134E0
2.681516300E1,2.143542480E-1,8.801696777E-2,9.879305878E0,9.882023040E0
2.682522400E1,2.121089172E-1,8.397537231E-2,9.802814941E0,9.805469027E0
2.683528500E1,2.083666992E-1,9.430389404E-2,9.775571594E0,9.778246770E0
2.684534600E1,2.164498901E-1,1.031355286E-1,9.863588562E0,9.866502258E0
2.685540600E1,2.125579834E-1,8.816665649E-2,9.810748444E0,9.813446860E0
2.686546700E1,2.092648315E-1,8.173004150E-2,9.745783539E0,9.748372600E0
2.687552800E1,2.206411743E-1,9.565109253E-2,9.792935486E0,9.795887764E0
2.688558900E1,2.245330811E-1,9.235794067E-2,9.799222412E0,9.802229592E0
2.689565000E1,2.154020691E-1,9.071136475E-2,9.733509064E0,9.736314770E0
2.690571100E1,2.195933533E-1,9.385482788E-2,9.773026886E0,9.775944174E0
2.691577100E1,2.164498901E-1,1.101708984E-1,9.823771362E0,9.826773222E0
2.692583200E1,2.136058044E-1,9.984237671E-2,9.773625641E0,9.776469409E0
2.693589300E1,2.130070496E-1,9.160949707E-2,9.769733734E0,9.772484921E0
2.694595400E1,2.125579834E-1,1.035845947E-1,9.828411713E0,9.831255640E0
2.695601500E1,2.133064270E-1,9.744735718E-2,9.822274475E0,9.825073612E0
2.696607600E1,2.109114075E-1,9.430389404E-2,9.783355408E0,9.786082969E0
2.697613600E1,2.127076721E-1,7.738906860E-2,9.809850311E0,9.812461299E0
2.698619700E1,2.204914856E-1,9.071136475E-2,9.852062531E0,9.854947040E0
2.699625800E1,2.227368164E-1,9.490264893E-2,9.808054047E0,9.811041860E0
2.700631900E1,2.200424194E-1,9.475296021E-2,9.772727509E0,9.775663647E0
2.701638000E1,2.273771667E-1,8.098159790E-2,9.820478210E0,9.823443932E0
2.702644100E1,2.091151428E-1,8.681945801E-2,9.799521790E0,9.802137219E0
2.703650200E1,2.176473999E-1,9.086105347E-2,9.764794006E0,9.767641891E0
2.704656200E1,2.176473999E-1,8.502319336E-2,9.775122528E0,9.777914899E0
2.705662300E1,2.164498901E-1,9.744735718E-2,9.807904358E0,9.810776444E0
2.706668400E1,2.059716797E-1,9.355545044E-2,9.801467743E0,9.804078073E0
2.707674500E1,2.209405518E-1,8.666976929E-2,9.777367859E0,9.780247882E0
2.708680600E1,2.222877502E-1,8.532257080E-2,9.789492645E0,9.792387760E0
2.709686700E1,2.086660767E-1,9.086105347E-2,9.840536499E0,9.843167978E0
2.710692800E1,2.148033142E-1,1.034349060E-1,9.817484436E0,9.820378806E0
2.711698800E1,2.130070496E-1,9.175918579E-2,9.791887665E0,9.794634030E0
2.712704900E1,2.155517578E-1,9.325607300E-2,9.825417938E0,9.828224505E0
2.713711000E1,2.207908630E-1,9.654922485E-2,9.842183075E0,9.845132708E0
2.714717100E1,2.209405518E-1,9.610015869E-2,9.790091400E0,9.793055682E0
2.715723200E1,2.165995789E-1,9.160949707E-2,9.751471710E0,9.754307161E0
2.716729300E1,2.062710571E-1,9.834548950E-2,9.806257782E0,9.808919985E0
2.717735300E1,2.203417969E-1,9.909393311E-2,9.800868988E0,9.803846339E0
2.718741400E1,2.143542480E-1,9.415420532E-2,9.752818909E0,9.755628602E0
2.719747500E1,2.127076721E-1,9.011260986E-2,9.775122528E0,9.777851772E0
2.720753600E1,2.167492676E-1,9.729766846E-2,9.823322296E0,9.826194992E0
2.721759700E1,2.160008240E-1,9.669891357E-2,9.786798248E0,9.789659187E0
2.722765800E1,2.128573608E-1,7.978408813E-2,9.754315796E0,9.756964200E0
2.723771800E1,2.160008240E-1,9.101074219E-2,9.798473969E0,9.801277030E0
2.724777900E1,2.227368164E-1,9.385482788E-2,9.832453308E0,9.835423655E0
2.725784000E1,2.131567383E-1,8.696914673E-2,9.777218170E0,9.779928148E0
2.726790100E1,2.163002014E-1,8.457412720E-2,9.773475952E0,9.776234999E0
2.727796200E1,2.154020691E-1,9.624984741E-2,9.810598755E0,9.813435179E0
2.728802300E1,2.185455322E-1,1.016386414E-1,9.808652802E0,9.811613646E0
2.729808400E1,2.189945984E-1,9.430389404E-2,9.780810699E0,9.783716564E0
2.730814400E1,2.224374390E-1,9.595046997E-2,9.808652802E0,9.811643832E0
2.731820500E1,2.170486450E-1,9.804611206E-2,9.839937744E0,9.842819614E0
2.732826600E1,2.119592285E-1,9.849517822E-2,9.826615448E0,9.829394650E0
2.733832700E1,2.074685669E-1,9.430389404E-2,9.767338715E0,9.769997032E0
2.734838800E1,2.219883728E-1,9.086105347E-2,9.775272217E0,9.778214637E0
2.735844900E1,2.157014465E-1,8.906478882E-2,9.837542725E0,9.840310285E0
2.736850900E1,2.213896179E-1,8.666976929E-2,9.820178833E0,9.823056415E0
2.737857000E1,2.059716797E-1,9.520202637E-2,9.726024628E0,9.728671174E0
2.738863100E1,2.058219910E-1,9.056167603E-2,9.836494904E0,9.839064798E0
2.739869200E1,2.284249878E-1,9.370513916E-2,9.882000275E0,9.885084120E0
2.740875300E1,2.043251038E-1,9.205856323E-2,9.698481903E0,9.701070804E0
2.741881400E1,2.115101624E-1,8.921447754E-2,9.794132996E0,9.796822797E0
2.742887500E1,2.231858826E-1,9.684860229E-2,9.931247864E0,9.934227485E0
2.743893500E1,2.079176331E-1,9.026229858E-2,9.757309570E0,9.759941961E0
2.744899600E1,2.131567383E-1,9.160949707E-2,9.743987274E0,9.746749001E0
2.745905700E1,2.213896179E-1,9.610015869E-2,9.871222687E0,9.874172671E0
2.746911800E1,2.155517578E-1,9.101074219E-2,9.806108093E0,9.808899095E0
2.747917900E1,2.121089172E-1,9.954299927E-2,9.715845795E0,9.718670614E0
2.748924000E1,2.121089172E-1,9.325607300E-2,9.797575836E0,9.800315258E0
2.749930000E1,2.198927307E-1,9.056167603E-2,9.833052063E0,9.835927364E0
2.750936100E1,2.183958435E-1,7.768844604E-2,9.755962372E0,9.758715799E0
2.751942200E1,2.165995789E-1,8.038284302E-2,9.756112061E0,9.758847233E0
2.752948300E1,2.224374390E-1,8.756790161E-2,9.827513580E0,9.830420628E0
2.753954400E1,2.092648315E-1,9.086105347E-2,9.794582062E0,9.797238655E0
2.754960500E1,2.152523804E-1,1.004411316E-1,9.762848053E0,9.765737254E0
2.755966600E1,2.160008240E-1,8.831634521E-2,9.793534241E0,9.796314055E0
2.756972600E1,2.086660767E-1,9.280700684E-2,9.828561401E0,9.831214263E0
2.757978700E1,2.095642090E-1,9.624984741E-2,9.796977081E0,9.799690869E0
2.758984800E1,2.115101624E-1,9.295669556E-2,9.768386536E0,9.771118309E0
2.759990900E1,2.106120300E-1,9.205856323E-2,9.806108093E0,9.808801565E0
2.760997000E1,2.133064270E-1,8.816665649E-2,9.866282959E0,9.868982340E0
2.762003100E1,2.177970886E-1,9.415420532E-2,9.802814941E0,9.805686175E0
2.763009100E1,2.088157654E-1,8.831634521E-2,9.723330231E0,9.725973194E0
2.764015200E1,2.215393066E-1,9.535171509E-2,9.833052063E0,9.836009582E0
2.765021300E1,2.189945984E-1,9.924362183E-2,9.889335022E0,9.892257331E0
2.766027400E1,2.100132751E-1,1.008901978E-1,9.747579803E0,9.750363913E0
2.767033500E1,2.110610962E-1,9.235794067E-2,9.775571594E0,9.778285983E0
2.768039600E1,2.218386841E-1,1.005908203E-1,9.865384827E0,9.868391393E0
2.769045600E1,2.122586060E-1,9.160949707E-2,9.810449066E0,9.813172621E0
2.770051700E1,2.118095398E-1,9.190887451E-2,9.739197235E0,9.741933756E0
2.771057800E1,2.071691895E-1,8.816665649E-2,9.810000000E0,9.812583372E0
2.772063900E1,2.151026917E-1,8.996292114E-2,9.859996033E0,9.862752367E0
2.773070000E1,2.139051819E-1,8.966354370E-2,9.808652802E0,9.811394639E0
2.774076100E1,2.091151428E-1,8.921447754E-2,9.758956146E0,9.761604040E0
2.775082200E1,2.174977112E-1,1.020877075E-1,9.830806732E0,9.833742327E0
2.776088200E1,2.168989563E-1,9.160949707E-2,9.834399261E0,9.837217406E0
2.777094300E1,2.100132751E-1,9.370513916E-2,9.751471710E0,9.754183038E0
2.778100400E1,2.125579834E-1,8.741821289E-2,9.788744202E0,9.791441972E0
2.779106538E1,2.248324585E-1,9.669891357E-2,9.838291168E0,9.841334941E0
2.780112638E1,2.165995789E-1,9.041198730E-2,9.773475952E0,9.776293873E0
2.781118738E1,2.113604736E-1,8.891510010E-2,9.735904083E0,9.738603979E0
2.782124738E1,2.101629639E-1,9.639953613E-2,9.800868988E0,9.803595986E0
2.783130837E1,2.213896179E-1,1.010398865E-1,9.808652802E0,9.811671224E0
2.784136938E1,2.168989563E-1,9.580078125E-2,9.758058014E0,9.760938436E0
2.785143038E1,2.273771667E-1,8.607101440E-2,9.769733734E0,9.772758353E0
2.786149137E1,2.215393066E-1,9.714797974E-2,9.828262024E0,9.831238569E0
2.787155237E1,2.079176331E-1,1.016386414E-1,9.793085175E0,9.795819383E0
2.788161238E1,2.186952209E-1,9.145980835E-2,9.769434357E0,9.772309867E0
2.789167338E1,2.201921082E-1,9.160949707E-2,9.808203735E0,9.811102761E0
2.790173438E1,2.264790344E-1,9.759704590E-2,9.817933502E0,9.821030302E0
2.791179537E1,2.243833923E-1,9.580078125E-2,9.787097626E0,9.790138182E0
2.792185638E1,2.239343262E-1,8.936416626E-2,9.786199493E0,9.789169171E0
2.793191738E1,2.207908630E-1,9.804611206E-2,9.817484436E0,9.820456318E0
2.794197837E1,2.146536255E-1,1.026864624E-1,9.804760895E0,9.807647878E0
2.795203837E1,2.215393066E-1,9.145980835E-2,9.782606964E0,9.785542580E0
2.796209937E1,2.231858826E-1,9.250762939E-2,9.814490662E0,9.817463855E0
2.797216038E1,2.225871277E-1,1.005908203E-1,9.829160156E0,9.832194715E0
2.798222138E1,2.213896179E-1,9.460327148E-2,9.807155914E0,9.810110615E0
2.799228237E1,2.112107849E-1,8.367599487E-2,9.781409454E0,9.784047352E0
2.800234338E1,2.165995789E-1,8.547225952E-2,9.786049805E0,9.788819728E0
2.801240438E1,2.179467773E-1,9.699829102E-2,9.832752686E0,9.835646132E0
2.802246438E1,2.157014465E-1,9.355545044E-2,9.857750702E0,9.860554175E0
2.803252537E1,2.115101624E-1,8.921447754E-2,9.725575562E0,9.728284318E0
2.804258637E1,2.133064270E-1,8.936416626E-2,9.789492645E0,9.792224050E0
2.805264738E1,2.288740540E-1,9.789642334E-2,9.939929810E0,9.943046397E0
2.806270838E1,2.064207458E-1,9.101074219E-2,9.711055756E0,9.713675739E0
2.807276937E1,2.110610962E-1,9.400451660E-2,9.798024902E0,9.800748728E0
2.808282937E1,2.130070496E-1,9.849517822E-2,9.909093933E0,9.911872471E0
2.809289038E1,2.134561157E-1,1.031355286E-1,9.753267975E0,9.756148658E0
2.810295138E1,2.213896179E-1,8.681945801E-2,9.761051788E0,9.763948125E0
2.811301237E1,2.224374390E-1,9.624984741E-2,9.847122803E0,9.850105073E0
2.812307337E1,2.198927307E-1,9.924362183E-2,9.781559143E0,9.784533784E0
2.813313438E1,2.097138977E-1,9.116043091E-2,9.758357391E0,9.761036273E0
2.814319438E1,2.106120300E-1,8.397537231E-2,9.814790039E0,9.817408660E0
2.815325538E1,2.203417969E-1,1.004411316E-1,9.775870972E0,9.778869678E0
2.816331637E1,2.231858826E-1,9.175918579E-2,9.766290894E0,9.769271698E0
2.817337738E1,2.101629639E-1,9.160949707E-2,9.796827393E0,9.799509566E0
2.818343838E1,2.174977112E-1,8.262817383E-2,9.803862762E0,9.806623157E0
2.819349938E1,2.158511353E-1,9.325607300E-2,9.812844086E0,9.815660826E0
2.820355937E1,2.065704346E-1,9.490264893E-2,9.787397003E0,9.790036668E0
2.821362037E1,2.133064270E-1,9.400451660E-2,9.770332489E0,9.773112781E0
2.822368138E1,2.124082947E-1,9.175918579E-2,9.806257782E0,9.808987140E0
2.823374238E1,2.189945984E-1,9.595046997E-2,9.833800507E0,9.836706640E0
2.824380337E1,2.121089172E-1,9.729766846E-2,9.771230621E0,9.774016824E0
2.825386438E1,2.142045593E-1,8.652008057E-2,9.789342957E0,9.792068466E0
2.826392538E1,2.233355713E-1,9.984237671E-2,9.870923309E0,9.873954337E0
2.827398538E1,2.183958435E-1,1.022373962E-1,9.827513580E0,9.830471627E0
2.828404638E1,2.151026917E-1,9.430389404E-2,9.790390778E0,9.793207542E0
2.829410737E1,2.019300842E-1,9.610015869E-2,9.806257782E0,9.808807404E0
2.830416838E1,2.125579834E-1,1.064286804E-1,9.813592529E0,9.816471173E0
2.831422938E1,2.243833923E-1,8.921447754E-2,9.837243347E0,9.840206492E0
2.832429037E1,2.245330811E-1,8.756790161E-2,9.734407196E0,9.737390138E0
2.833435037E1,2.192939758E-1,9.834548950E-2,9.821526031E0,9.824466157E0
2.834441138E1,2.171983337E-1,8.607101440E-2,9.894424438E0,9.897182342E0
2.835447238E1,2.034269714E-1,9.490264893E-2,9.674232330E0,9.676836272E0
2.836453338E1,2.104623413E-1,9.265731812E-2,9.736802216E0,9.739517296E0
2.837459437E1,2.170486450E-1,8.966354370E-2,9.929750977E0,9.932527580E0
2.838465538E1,2.212399292E-1,8.502319336E-2,9.783355408E0,9.786225988E0
2.839471638E1,2.160008240E-1,8.876541138E-2,9.680519257E0,9.683335620E0
2.840477638E1,2.197430420E-1,9.101074219E-2,9.852960663E0,9.855830953E0
2.841483737E1,2.188449097E-1,9.535171509E-2,9.883048096E0,9.885930644E0
2.842489838E1,2.083666992E-1,9.565109253E-2,9.713899841E0,9.716605165E0
2.843495938E1,2.160008240E-1,9.280700684E-2,9.746831360E0,9.749666202E0
2.844502038E1,2.188449097E-1,9.729766846E-2,9.850415955E0,9.853327073E0
2.845508137E1,2.173480225E-1,9.729766846E-2,9.810898132E0,9.813787707E0
2.846514137E1,2.094145203E-1,8.726852417E-2,9.766889648E0,9.769524228E0
2.847520238E1,2.086660767E-1,8.771759033E-2,9.799372101E0,9.801985997E0
2.848526338E1,2.189945984E-1,9.565109253E-2,9.812095642E0,9.815005280E0
2.849532437E1,2.222877502E-1,9.894424438E-2,9.792935486E0,9.795957699E0
2.850538537E1,2.130070496E-1,8.906478882E-2,9.764195251E0,9.766924462E0
2.851544638E1,2.100132751E-1,9.355545044E-2,9.774823151E0,9.777526570E0
2.852550638E1,2.155517578E-1,1.020877075E-1,9.813592529E0,9.816490350E0
2.853556738E1,2.206411743E-1,9.550140381E-2,9.790989532E0,9.793940937E0
2.854562837E1,2.171983337E-1,8.307723999E-2,9.777966614E0,9.780731468E0
2.855568938E1,2.183958435E-1,9.639953613E-2,9.852810974E0,9.855702598E0
2.856575038E1,2.191442871E-1,1.049317932E-1,9.828860779E0,9.831863461E0
2.857581137E1,2.140548706E-1,9.744735718E-2,9.759854279E0,9.762687694E0
2.858587237E1,2.218386841E-1,8.756790161E-2,9.850715332E0,9.853602036E0
2.859593237E1,2.219883728E-1,9.325607300E-2,9.804760895E0,9.807716948E0
2.860599338E1,2.221380615E-1,1.008901978E-1,9.758357391E0,9.761406821E0
2.861605438E1,2.157014465E-1,9.220825195E-2,9.828711090E0,9.831510116E0
2.862611537E1,2.059716797E-1,8.816665649E-2,9.766889648E0,9.769459100E0
2.863617638E1,2.115101624E-1,9.999206543E-2,9.802216187E0,9.805007758E0
2.864623738E1,2.158511353E-1,9.445358276E-2,9.847571869E0,9.850390089E0
2.865629738E1,2.136058044E-1,8.696914673E-2,9.734856262E0,9.737587870E0
2.866635837E1,2.209405518E-1,9.205856323E-2,9.830207977E0,9.833121497E0
2.867641937E1,2.113604736E-1,9.624984741E-2,9.885293427E0,9.888021208E0
2.868648038E1,2.142045593E-1,9.175918579E-2,9.741442566E0,9.744229400E0
2.869654138E1,2.248324585E-1,9.041198730E-2,9.789642334E0,9.792641165E0
2.870660237E1,2.279759216E-1,9.505233765E-2,9.876910858E0,9.879998789E0
2.871666237E1,2.240840149E-1,8.921447754E-2,9.744735718E0,9.747720096E0
2.872672338E1,2.091151428E-1,8.906478882E-2,9.739197235E0,9.741849130E0
2.873678438E1,2.227368164E-1,9.131011963E-2,9.830507355E0,9.833454331E0
2.874684537E1,2.061213684E-1,9.325607300E-2,9.810748444E0,9.813356599E0
2.875690637E1,2.148033142E-1,8.696914673E-2,9.743538208E0,9.746293701E0
2.876696738E1,2.167492676E-1,8.921447754E-2,9.803413696E0,9.806215354E0
2.877702838E1,2.119592285E-1,1.043330383E-1,9.814790039E0,9.817632892E0
2.878708775E1,2.062710571E-1,1.085243225E-1,9.764494629E0,9.767276009E0
2.879714875E1,2.079176331E-1,9.759704590E-2,9.781559143E0,9.784255424E0
2.880720975E1,2.136058044E-1,9.639953613E-2,9.807604980E0,9.810404465E0
2.881727075E1,2.164498901E-1,1.013392639E-1,9.785151672E0,9.788069955E0
2.882733175E1,2.116598511E-1,8.951385498E-2,9.763596497E0,9.766300690E0
2.883739275E1,2.191442871E-1,8.472381592E-2,9.794432373E0,9.797250015E0
2.884745275E1,2.165995789E-1,9.235794067E-2,9.818831635E0,9.821654648E0
2.885751375E1,2.155517578E-1,9.804611206E-2,9.811796265E0,9.814653409E0
2.886757475E1,2.168989563E-1,8.592132568E-2,9.775421906E0,9.778205411E0
2.887763575E1,2.189945984E-1,8.427474976E-2,9.801767120E0,9.804575440E0
2.888769675E1,2.145039368E-1,8.981323242E-2,9.843979340E0,9.846725730E0
2.889775775E1,2.127076721E-1,1.019380188E-1,9.791288910E0,9.794129590E0
2.890781875E1,2.224374390E-1,8.217910767E-2,9.790839844E0,9.793711077E0
2.891787875E1,2.207908630E-1,8.756790161E-2,9.861043854E0,9.863904026E0
2.892793975E1,2.246827698E-1,9.729766846E-2,9.798174591E0,9.801233315E0
2.893800075E1,2.221380615E-1,8.517288208E-2,9.751920776E0,9.754822324E0
2.894806175E1,2.219883728E-1,8.577163696E-2,9.837842102E0,9.840720138E0
2.895812275E1,2.160008240E-1,9.624984741E-2,9.793833618E0,9.796688080E0
2.896818375E1,2.222877502E-1,1.010398865E-1,9.817185059E0,9.820221147E0
2.897824375E1,2.154020691E-1,8.966354370E-2,9.827064514E0,9.829833903E0
2.898830475E1,2.086660767E-1,8.966354370E-2,9.741442566E0,9.744089714E0
2.899836575E1,2.234852600E-1,1.013392639E-1,9.842632141E0,9.845690569E0
2.900842675E1,2.228865051E-1,9.834548950E-2,9.826914825E0,9.829934141E0
2.901848775E1,2.028282166E-1,9.744735718E-2,9.685908051E0,9.688521561E0
2.902854875E1,2.161505127E-1,9.714797974E-2,9.824968872E0,9.827826418E0
2.903860875E1,2.261796570E-1,9.265731812E-2,9.871072998E0,9.874098680E0
2.904866975E1,2.183958435E-1,9.041198730E-2,9.713301086E0,9.716176669E0
2.905873075E1,2.137554932E-1,8.831634521E-2,9.765093384E0,9.767831898E0
2.906879175E1,2.257305908E-1,1.016386414E-1,9.887538757E0,9.890637360E0
2.907885275E1,2.185455322E-1,8.996292114E-2,9.792636108E0,9.795487605E0
2.908891375E1,2.107617188E-1,9.041198730E-2,9.730215912E0,9.732918191E0
2.909897475E1,2.077679443E-1,9.415420532E-2,9.827363892E0,9.830010864E0
2.910903475E1,2.257305908E-1,9.849517822E-2,9.825867004E0,9.828953046E0
2.911909575E1,2.165995789E-1,8.711883545E-2,9.757758636E0,9.760551146E0
2.912915675E1,2.171983337E-1,8.292755127E-2,9.795929260E0,9.798687778E0
2.913921775E1,2.143542480E-1,9.160949707E-2,9.850715332E0,9.853473124E0
2.914927875E1,2.148033142E-1,9.580078125E-2,9.809850311E0,9.812669432E0
2.915933975E1,2.076182556E-1,9.370513916E-2,9.739945679E0,9.742608881E0
2.916939975E1,2.146536255E-1,9.445358276E-2,9.795629883E0,9.798436735E0
2.917946075E1,2.161505127E-1,1.016386414E-1,9.849218445E0,9.852114262E0
2.918952175E1,2.157014465E-1,8.577163696E-2,9.793683929E0,9.796434494E0
2.919958275E1,2.165995789E-1,8.592132568E-2,9.763147430E0,9.765927790E0
2.920964375E1,2.239343262E-1,1.041833496E-1,9.828112335E0,9.831215226E0
2.921970475E1,2.234852600E-1,9.535171509E-2,9.836045837E0,9.839046464E0
2.922976575E1,2.143542480E-1,9.116043091E-2,9.808353424E0,9.811118940E0
2.923982575E1,2.170486450E-1,9.759704590E-2,9.761650543E0,9.764551020E0
2.924988675E1,2.133064270E-1,9.190887451E-2,9.827513580E0,9.830257883E0
2.925994775E1,2.195933533E-1,9.774673462E-2,9.847721558E0,9.850654574E0
2.927000875E1,2.131567383E-1,9.819580078E-2,9.698631592E0,9.701470660E0
2.928006975E1,2.177970886E-1,9.460327148E-2,9.826914825E0,9.829783331E0
2.929013075E1,2.183958435E-1,8.996292114E-2,9.906100159E0,9.908915704E0
2.930019075E1,2.067201233E-1,9.714797974E-2,9.699230347E0,9.701919411E0
2.931025175E1,2.107617188E-1,9.669891357E-2,9.801767120E0,9.804509670E0
2.932031275E1,2.050735474E-1,9.550140381E-2,9.896520081E0,9.899105282E0
2.933037375E1,2.098635864E-1,9.894424438E-2,9.731862488E0,9.734627891E0
2.934043475E1,2.200424194E-1,9.565109253E-2,9.775272217E0,9.778216336E0
2.935049575E1,2.154020691E-1,9.460327148E-2,9.861193542E0,9.863999489E0
2.936055575E1,2.113604736E-1,1.008901978E-1,9.780511322E0,9.783315072E0
2.937061675E1,2.212399292E-1,9.280700684E-2,9.780810699E0,9.783752766E0
2.938067775E1,2.131567383E-1,9.190887451E-2,9.807604980E0,9.810351599E0
2.939073875E1,2.155517578E-1,9.475296021E-2,9.760453033E0,9.763292688E0
2.940079975E1,2.176473999E-1,9.834548950E-2,9.780361633E0,9.783277360E0
2.941086075E1,2.201921082E-1,8.816665649E-2,9.816735992E0,9.819600983E0
2.942092175E1,2.185455322E-1,9.026229858E-2,9.790091400E0,9.792946393E0
2.943098175E1,2.134561157E-1,1.038839722E-1,9.780361633E0,9.783242258E0
2.944104275E1,2.230361938E-1,9.819580078E-2,9.840386810E0,9.843403890E0
2.945110375E1,2.109114075E-1,8.966354370E-2,9.787846069E0,9.790528783E0
2.946116475E1,1.989363098E-1,9.654922485E-2,9.736053772E0,9.738564600E0
2.947122575E1,2.098635864E-1,8.711883545E-2,9.853559418E0,9.856179058E0
2.948128675E1,2.281256104E-1,9.175918579E-2,9.864337006E0,9.867401157E0
2.949134675E1,2.091151428E-1,9.131011963E-2,9.714797974E0,9.717477366E0
2.950140775E1,2.100132751E-1,9.565109253E-2,9.777816925E0,9.780539787E0
2.951146875E1,2.236349487E-1,9.849517822E-2,9.951755219E0,9.954754935E0
2.952152975E1,2.107617188E-1,8.966354370E-2,9.766440582E0,9.769125944E0
2.953159075E1,2.031275940E-1,9.400451660E-2,9.668693848E0,9.671284216E0
2.954165175E1,2.224374390E-1,9.744735718E-2,9.939929810E0,9.942895907E0
2.955171275E1,2.167492676E-1,9.310638428E-2,9.861792297E0,9.864613341E0
2.956177275E1,2.050735474E-1,8.517288208E-2,9.638157349E0,9.640715049E0
2.957183375E1,2.224374390E-1,9.325607300E-2,9.919871521E0,9.922803339E0
2.958189475E1,2.212399292E-1,9.954299927E-2,9.880802765E0,9.883780612E0
2.959195575E1,2.133064270E-1,9.131011963E-2,9.664652252E0,9.667437113E0
2.960201675E1,2.198927307E-1,8.622070312E-2,9.863588562E0,9.866416074E0
2.961207775E1,2.073188782E-1,9.175918579E-2,9.826465759E0,9.829080841E0
2.962213775E1,2.142045593E-1,1.010398865E-1,9.737400970E0,9.740280813E0
2.963219875E1,2.222877502E-1,8.936416626E-2,9.823022919E0,9.825944080E0
2.964225975E1,2.121089172E-1,9.729766846E-2,9.806407471E0,9.809183682E0
2.965232075E1,2.168989563E-1,9.954299927E-2,9.735455017E0,9.738379658E0
2.966238175E1,2.133064270E-1,1.016386414E-1,9.828561401E0,9.831401185E0
2.967244275E1,2.101629639E-1,8.951385498E-2,9.800868988E0,9.803530697E0
2.968250275E1,2.122586060E-1,9.520202637E-2,9.720486145E0,9.723269411E0
